"id","title","year","region","language","director","type","actor","date","rate","rating_num","runtime","url"
"26754233","八佰","2020","中国大陆","汉语普通话 / 日语 / 英语","管虎","剧情,历史,战争","王千源,张译,姜武,黄志忠,张俊一,欧豪,杜淳,魏晨,张宥浩,唐艺昕,李九霄,李晨,梁静,侯勇,辛柏青,俞灏明,刘晓庆,姚晨,郑恺,余皑磊,黄晓明,徐嘉雯,张承,马精武,胡晓光,陆思宇,白恩,曹璐,刘云龙,杨嘉华,中泉英雄,高爽,郑伟,高冬平,黄米依,曹卫宇,宋洋,徐乐同,徐幸","2020-08-21(中国大陆)","7.5","755423","147分钟(公映版)","https://movie.douban.com/subject/26754233/"
"26756220","外出偷马 Ut og stjæle hester","2019","挪威 / 瑞典 / 丹麦","挪威语 / 瑞典语","汉斯·皮特·莫朗","剧情,悬疑","斯特兰·斯卡斯加德,比约恩·弗洛伯格,托拜厄斯·桑特尔曼,达妮卡· 库尔西奇,帕尔·斯维尔·哈根,安德斯·巴斯莫·克里斯蒂安森,托尔比约恩·哈尔,加德·B·艾兹沃尔德,乔恩·雷恩斯,瓦特尼·布瑞恩,托瑞斯·霍普兰·沃尔兰,贝特·莫斯特拉姆,乔纳斯·约根森,尤里斯·克鲁兹,玛丽亚·阿尔姆·诺雷尔,简·冈纳·勒伊斯,彼得·舍奎斯特","2019-02-09(柏林电影节)","7.4","5052","122分钟","https://movie.douban.com/subject/26756220/"
"26759820","命运之夜——天之杯Ⅲ：春之歌 劇場版 Fate/stay night [Heaven's Feel] III. spring song","2020","日本","日语","须藤友德","剧情,动画,奇幻","杉山纪彰,下屋则子,川澄绫子,植田佳奈,门胁舞以,伊藤美纪,中田让治,津嘉山正种,浅川悠,诹访部顺一,稻田彻,七绪春日,宫川美保,西前忠久,水泽史绘,泽木郁也,上田耀司,立花慎之介,大原沙耶香,茅野爱衣,打田政志","2020-08-15(日本)","8.5","13763","122分钟","https://movie.douban.com/subject/26759820/"
"26762744","你是凶手","2019","中国大陆","汉语普通话","王昱","剧情,悬疑,犯罪","王千源,宋佳,冯远征,李九霄","2019-11-22(中国大陆)","5.5","41334","94分钟","https://movie.douban.com/subject/26762744/"
"26765424","洛城夜巡 Crown Vic","2019","美国","英语","乔尔·苏扎","剧情,动作,悬疑,惊悚,犯罪","斯考蒂·汤姆森,布丽姬·穆娜,大卫·克朗姆霍茨,托马斯·简,卢克·克莱恩坦克,乔什·霍普金斯,戴文·沃克海瑟,艾玛·伊西塔,Alex Morf,法龙·索尔兹伯里,Bernard David Jones,詹姆斯·安德鲁·奥康纳,Gregg Bello,Shiloh Verrico,Hannah McKechnie,亚历克斯·佩雷斯","2019-04-26(Tribeca Film Festival)","6.7","2132","110分钟","https://movie.douban.com/subject/26765424/"
"26774017","最佳男友进化论","2019","中国香港","汉语普通话","林子聪","喜剧,爱情","郑恺,张雨绮,徐冬冬,方力申,林子聪,陈国坤,田蕾希,金刚,胡然,王晶","2019-04-12(中国大陆)","2.5","4756","90分钟","https://movie.douban.com/subject/26774017/"
"26785800","双面疑云 Above Suspicion","2019","美国","英语","菲利普·诺伊斯","动作,惊悚,犯罪","艾米莉亚·克拉克,杰克·休斯顿,苏菲·洛,约翰尼·诺克斯维尔,奥斯汀·赫伯特,索拉·伯奇,卡尔·格洛斯曼,凯文·杜恩,布瑞恩·李·富兰克林,奥玛·本森·米勒,克里斯·马尔基,布莱特妮·奥格拉迪,卢克·斯宾塞·罗伯茨,Lex Kelli,Landon Durrence,约书亚·米克尔,丹尼尔·R·希尔,吉姆·克洛克,兰斯·E·尼克尔斯,弗兰克·霍伊·泰勒,罗伯特·C.特雷维勒,纳撒尼尔·赛兹莫尔","2019-07-04(黎巴嫩)","5.8","790","98分钟","https://movie.douban.com/subject/26785800/"
"26786669","决战中途岛 Midway","2019","中国大陆 / 中国香港 / 加拿大 / 美国","英语 / 日语 / 汉语普通话","罗兰·艾默里奇","剧情,历史,战争","艾德·斯克林,帕特里克·威尔森,伍迪·哈里森,卢克·伊万斯,丹尼斯·奎德,曼迪·摩尔,亚历山大·路德韦格,艾伦·艾克哈特,达伦·克里斯,尼克·乔纳斯,卢克·克莱恩坦克,杰克·韦伯,基恩·约翰逊,浅野忠信,大卫·休莱特,马克·罗斯顿,布雷南·布朗,詹姆斯·卡佩内罗,马修·麦考尔,格雷格·霍瓦尼西安,杰克·曼利,杰弗里·布莱克,瑞秋·佩雷尔·佛斯基特,卡梅伦·布罗德,杰克博·布莱尔,克里斯蒂·布鲁克,国村隼,泰勒·艾略特·伯克,丰川悦司,艾梅伯·瓦尔斯,莫妮卡·比卡罗娃,托尼·克里斯托弗,加雷特·佐藤,罗伯特·克鲁克斯,埃里克·戴维斯,托马斯∙瓦利埃,约翰·洛巴托,迪索·拉莫斯,肯尼·梁","2019-11-08(美国/中国大陆)","7.5","220958","138分钟","https://movie.douban.com/subject/26786669/"
"26787585","猫 Cats","2019","美国","英语","汤姆·霍伯","音乐,歌舞,奇幻","詹妮弗·哈德森,泰勒·斯威夫特,詹姆斯·柯登,伊德里斯·艾尔巴,朱迪·丹奇,伊恩·麦克莱恩,蕾蓓尔·威尔森,雷·温斯顿,劳伦·布尔乔亚,劳里·戴维森,梅特·托利,拉瑞·布尔乔亚,杰森·德鲁罗,弗朗西丝卡·海沃德,罗伯特·菲尔柴尔德,齐齐·斯特伦","2019-12-20(美国)","4.2","4887","110分钟","https://movie.douban.com/subject/26787585/"
"26791451","惊天复制 Assimilate","2019","美国","英语","约翰·莫洛斯基","科幻,惊悚,恐怖","乔尔·考特尼,卡勒姆·沃西,安迪·马蒂切克,凯瑟琳·麦克纳马拉,凯姆·吉甘戴,梅森·麦克诺迪,特里·戴尔·帕克斯,维托·维斯古索,珍妮弗·皮尔斯·马尔萨斯,凯文·雷明顿,托内塔·韦弗,艾梅柏·汤森,约翰·莫洛斯基","2019-05-24(美国)","5.1","1840","93分钟","https://movie.douban.com/subject/26791451/"
"26791681","超能追缉 Mortal","2020","挪威 / 美国 / 英国","挪威语 / 英语","安德烈·艾弗道夫","动作,奇幻,冒险","纳特·沃尔夫,Priyanka Bose,Iben Akerlie,Ravdeep Singh Bajwa,亚瑟·哈卡拉赫蒂,Ania Nova,Sveinung Augestad,Oddrun Valestrand,Sunniva Lind Høverstad,珀·埃吉尔·埃斯克,Per Frisch,Kai Kolstad Rødseth,Niko Rusakov,Alexander Zwart,Martin Grid Toennesen,Slawomir Poplawski","2020-02-28(挪威)","5.4","1341","104分钟","https://movie.douban.com/subject/26791681/"
"26793861","四个孩子与神奇动物 Four Kids and It","2020","英国","英语","安迪·德爱蒙伊","家庭,奇幻","宝拉·巴顿,马修·古迪,迈克尔·凯恩,拉塞尔·布兰德,谢丽尔,阿什莉·奥夫德海德,威廉·弗兰克林-米勒,保罗·巴泽利,比利·詹金斯,伊利·索兰,Nicholas A. Newman,Emily Highams,Teddie-Rose Malleson-Allen,Ellie-Mae Siame,Lisa Tyrrell","2020-04-03(英国)","6.2","341","","https://movie.douban.com/subject/26793861/"
"26794435","哪吒之魔童降世","2019","中国大陆","汉语普通话","饺子","剧情,喜剧,动画,奇幻","吕艳婷,囧森瑟夫,瀚墨,陈浩,绿绮,张珈铭,杨卫","2019-07-26(中国大陆)","8.4","1705716","110分钟","https://movie.douban.com/subject/26794435/"
"26796665","九龙不败 九龍不敗","2019","中国香港 / 中国大陆","粤语 / 英语 / 汉语普通话","陈果","剧情,动作,犯罪","张晋,安德森·席尔瓦,郑嘉颖,刘心悠,邓丽欣,陈钰芸,周国贤,吴岱融,吴耀汉,吴嘉龙,罗孝勇,张松枝,周子扬,骏雄,方志驹,李丽珍","2019-07-02(中国大陆)","3.0","9465","100分钟","https://movie.douban.com/subject/26796665/"
"26798038","小强大战外星人","2019","中国大陆","汉语普通话","李凯","喜剧,科幻","王宁,修睿,李梦","2019-12-29(中国大陆)","3.3","398","","https://movie.douban.com/subject/26798038/"
"26802418","60秒致死3 60 Seconds to Di3","2021","英国","英语","Tony Newton, Pete Yagmin","恐怖","Tony Newton","2021-03-20(英国)","3.2","165","","https://movie.douban.com/subject/26802418/"
"26810068","冷血追击 Cold Pursuit","2019","英国 / 挪威 / 加拿大 / 美国 / 法国 / 德国","英语","汉斯·皮特·莫朗","剧情,动作,犯罪","连姆·尼森,劳拉·邓恩,米切尔·理查德森,迈克尔·艾克朗德,布拉德利·斯泰克尔,韦斯利·麦金尼斯,汤姆·巴特曼,多米尼克·隆巴多兹,尼古拉斯·福尔摩斯,吉姆·谢尔德,阿莱克斯·潘诺维奇","2019-09-06(中国大陆)","6.7","27682","119分钟","https://movie.douban.com/subject/26810068/"
"26816076","“大”人物","2019","中国大陆","汉语普通话","五百","动作,犯罪","王千源,包贝尔,王迅,王砚辉,屈菁菁,周游,韩烨洲,盖玥希,刘敏涛,梅婷,潘粤明,乔振宇,景岗山,杜源,高捷,寇占文,刘天佐,马浴柯,霍青,邢瀚卿,李蓓蕾,万沛鑫,张皓然,谢孟伟,姜寒,肖涵,吕晓霖,马京京,黎宇航,成方旭,王子清,王昱涵,王昱淇,郭紫铭,要武,滕根,张奥","2019-01-10(中国大陆)","6.4","208877","107分钟","https://movie.douban.com/subject/26816076/"
"26816090","沉默的证人","2019","中国大陆 / 中国香港","汉语普通话 / 粤语","雷尼·哈林","动作,犯罪","张家辉,杨紫,任贤齐,克拉拉,冯嘉怡,陈家乐,马书良,欧阳靖,郭晋安,吴卓羲,郭羡妮,明鹏","2019-08-16(中国大陆)","5.3","122608","94分钟","https://movie.douban.com/subject/26816090/"
"26818326","西游记之再世妖王","2021","中国大陆","汉语普通话","王云飞","动作,动画,奇幻","边江,张磊,蔡海婷,苏尚卿,张赫,林强,刘思岑,王晨光,宝木中阳,章斌,常进,图特哈蒙,张遥函,白雪岑,邱秋,常文涛,李嘉祥","2021-04-02(中国大陆)","5.3","19820","95分钟","https://movie.douban.com/subject/26818326/"
"26820769","红鞋子和七个小矮人 Red Shoes & the 7 Dwarfs","2019","韩国","英语","宋浩宏","喜剧,爱情,动画,奇幻","科洛·莫瑞兹,山姆·克拉弗林,吉娜·格申,帕特里克·沃伯顿,吉姆·拉什,西蒙·卡斯安德斯,诺兰·诺斯,艾娃·寇克尔,阿什·布林克夫,布莱恩·T·德莱尼,本·迪斯金,凯瑞·华格伦,劳伦·米勒,Frederik Hamel,Frank Todaro,Juju Journey Brener,Piotr Michael,Amanda Troop","2019-07-25(韩国)","7.6","17364","92分钟","https://movie.douban.com/subject/26820769/"
"26823502","隐秘的生活 A Hidden Life","2019","美国 / 英国 / 德国","英语 / 德语 / 意大利语","泰伦斯·马力克","剧情,爱情,传记,战争","奥古斯特·迪赫,瓦莱丽·帕赫纳,玛丽亚·西蒙,卡琳·纽荷瑟,托比亚斯·莫雷蒂,乌尔里希·马特斯,马提亚斯·修奈尔,弗兰茨·罗戈夫斯基,卡尔·马克维斯,布鲁诺·冈茨,迈克尔·恩奎斯特,沃尔夫冈·迈克尔,约翰内斯·克里施,约翰·雷森,马丁·乌特克,瓦尔德马·科布斯,索菲·罗伊斯,亚历山大·费林,迪莫·亚历克谢夫,马克·瓦斯科,马克斯·马拉特斯塔,埃尔敏·西贾米贾,乌尔里奇·布兰德霍夫,迈克尔·史戴诺邱,亚历山大·拉兹尊,托马斯·马拉斯,迪特·考斯里克,贝恩德·霍尔谢尔,克里斯蒂安森格沃德,约翰尼斯·努斯鲍姆,伦纳德·昆兹,马克斯·毛夫,莫妮卡·伦纳兹,乔尔·巴斯曼,尤尔根·普洛斯诺,尼可拉斯·瑞肯,克里斯·泰辛格","2019-05-19(戛纳电影节)","7.7","10687","173分钟(戛纳电影节)","https://movie.douban.com/subject/26823502/"
"26823520","日常幻想指南","2021","中国大陆","汉语普通话","梁栋","喜剧,爱情,奇幻","王彦霖,焦俊艳,高捷,闵健,罗辑,张子栋,林更新,包贝尔,张海宇,曾江,阳蕾,张雪峰,大兵,梁缘,琥玛尔","2021-09-19(中国大陆)","4.9","12167","98分钟","https://movie.douban.com/subject/26823520/"
"26824015","如何成为大坏蛋 How to Be Really Bad","2017","德国","","Marco Petry","家庭","莫里兹·布雷多,艾瓦拉·胡弗茨,法赫里·亚迪姆","2019-02-12(柏林国际电影节)","6.3","83","100分钟","https://movie.douban.com/subject/26824015/"
"26825688","姐姐 언니","2019","韩国","韩语","林京泽","动作,犯罪","李是英,朴世婉,崔镇浩,李浚赫,李亨哲,金元海","2019-01-01(韩国)","6.6","21061","92分钟","https://movie.douban.com/subject/26825688/"
"26826330","刺杀小说家","2021","中国大陆","汉语普通话","路阳","动作,奇幻,冒险","雷佳音,杨幂,董子健,于和伟,郭京飞,佟丽娅,董洁,王圣迪,杨轶,刘天佐,李柄辉,萧子墨,双雪涛,徐建,刘迅,李士刚,袁帅,任杰,李军,陈铁军,李泰延,张优,张戈,谭天宇,虞书欣,高睿菲儿,吴振熙,王为成,黄皓达,韩陌,赵尤若男,康嘉泽,王洁,伍艺,张懿,李楠,关乐,马一萍","2021-02-12(中国大陆)","6.5","605204","130分钟","https://movie.douban.com/subject/26826330/"
"26826370","如来神掌","2020","中国大陆","汉语普通话","黄羿","科幻","邹兆龙,巫迪文,唐菲,黄一飞","2020-03-10(中国大陆)","3.5","517","","https://movie.douban.com/subject/26826370/"
"26827641","潜行者","2019","中国大陆 / 中国香港","汉语普通话 / 粤语","吕冠南,谭广源","喜剧,动作,爱情,犯罪","伍允龙,吴建豪,安志杰,谢霆锋,冯文娟,蒋璐霞,赵慧珊,迟帅,孟佳,伦阿兹,吴家丽,邵音音,林雪","2019-06-28(中国大陆)","3.2","2117","90分钟","https://movie.douban.com/subject/26827641/"
"26833203","躯壳 The Empty Man","2020","美国 / 南非 / 英国","英语","大卫·普瑞尔","剧情,悬疑,惊悚,恐怖,犯罪","詹姆斯·戴尔,马琳·爱尔兰,萨沙·弗若洛娃,萨曼萨·罗根,伊万·乔尼凯特,弗吉尼亚·库尔,罗伯特·阿拉马约,罗恩·坎纳达,杰西卡·马特,亚伦·普尔,斯蒂芬·鲁特,杰米-李·蒙尼,欧文·泰格,乔尔·考特尼,菲比·尼克尔斯,布莱恩·斯蒂尔,康纳·道兹,韦尔·廷德尔,坦娅·范·格拉恩,埃里克·兰格,菲利普·韦利,蕾内·斯沃特,斯文·鲁格洛克,布莱恩·鲍曼","2020-10-23(美国)","5.7","2061","137分钟","https://movie.douban.com/subject/26833203/"
"26835471","大侦探皮卡丘 Pokémon Detective Pikachu","2019","美国 / 日本 / 英国 / 加拿大","英语","罗伯·莱特曼","喜剧,动画,奇幻,冒险","瑞安·雷诺兹,贾斯蒂斯·史密斯,凯瑟琳·纽顿,克里斯·吉尔,比尔·奈伊,渡边谦,瑞塔·奥拉,苏琪·沃特豪斯,卡兰·索尼,普莉安卡·伯福德,乔丹·朗,贝恩·科拉科,卡迪夫·克尔万,奥马尔·查帕罗,伯纳多·桑托斯,大谷育江,露丝·霍洛克斯,丹尼尔·厄根,贾格·帕特尔,查利·蕾娅·埃斯奎尔,黛博拉·洛克,所罗门·塔伊沃·贾斯提费尔德,尼克·欧文福特,凯文·马塔迪恩,迪柏洛,竹内凉真","2019-05-10(美国/中国大陆)","6.4","362802","104分钟","https://movie.douban.com/subject/26835471/"
"26848167","爱宠大机密2 The Secret Life of Pets 2","2019","美国","英语","克里斯·雷纳德","喜剧,动画,冒险","帕顿·奥斯瓦尔特,凯文·哈特,哈里森·福特,艾瑞克·斯通斯崔特,珍妮·斯蕾特,蒂凡尼·哈迪斯,蕾克·贝尔,达纳·卡维,鲍比·莫尼汉,汉尼拔·布勒斯,克里斯·雷纳德,艾丽·坎伯尔,皮特·霍姆斯,尼克·克罗尔,肖恩·吉布朗尼,梅雷迪斯·萨拉格尔,迈克尔·贝亚蒂,大卫·阿克德,斯科特·摩西尔,杰米·卡米尔,拉瑞恩·纽曼,布莱恩·T·德莱尼,杰西卡·迪西可,桑德拉·艾切维里亚,加斯·詹宁斯,塔拉·斯特朗,弗雷德·塔特西奥,约翰·卡西尔,斯科特·门维尔,马修·伍德","2019-07-05(中国大陆)","6.8","118456","86分钟","https://movie.douban.com/subject/26848167/"
"26850330","欲念游戏","2019","中国大陆","汉语普通话","郭涛","科幻,悬疑,犯罪","郭涛,张子枫,姜潮,梅婷,范伟,王迅,盖玥希","2019-04-12(中国大陆)","2.9","6293","109分钟","https://movie.douban.com/subject/26850330/"
"26856202","安妮特 Annette","2021","法国 / 墨西哥 / 美国 / 瑞士 / 比利时 / 日本 / 德国","英语","莱奥·卡拉克斯","剧情,爱情,歌舞","亚当·德赖弗,玛丽昂·歌迪亚,西蒙·赫尔伯格,德温·麦克道维尔,罗恩·梅尔,罗素·梅尔,娜塔莉·杰克逊·门多萨,水原希子,诺米·沙伦斯,古馆宽治,福岛莉拉,伊娃·范·德·古奇特,Natalia Lafourcade,维姆·奥普布鲁克,Ella Leyers,亚矢乃,尼诺·波尔齐奥,克里斯蒂安·斯基宾斯基,Kevin Van Doorslaer,Lauren Evans,Cindy Almouzni,Julia Bullock,Christiane Tchouhan,Franziska Grohmann,Danielle Withers,Rachel Mulowayi,Iman Europe,Sinay Bavurhe,Claron McFadden","2021-07-06(戛纳电影节)","6.9","10816","141分钟","https://movie.douban.com/subject/26856202/"
"26857654","转型团伙","2019","中国大陆","汉语普通话","吴镇宇,张家杰","喜剧","吴镇宇,乔杉,文松,吴志雄,衣云鹤,费曼,于莎莎,任达华","2019-04-19(中国大陆)","3.3","5379","90分钟","https://movie.douban.com/subject/26857654/"
"26857860","余波 The Aftermath","2019","英国 / 美国 / 德国","英语","詹姆斯·肯特","剧情,爱情,战争","亚历山大·斯卡斯加德,凯拉·奈特莉,杰森·克拉克,凯特·菲利普斯,费昂·奥谢,雅尼克·许曼,亚历山大·谢尔,吉姆·海伊,弗雷德里克·普雷斯顿,汤姆·贝尔,Abigail Rice,Logan Hillier,Flora Thiemann,Joseph Arkley,克劳迪娅·瓦西科娃","2019-03-01(英国)","6.6","6325","108分钟","https://movie.douban.com/subject/26857860/"
"26858510","克劳斯：圣诞节的秘密 Klaus","2019","西班牙 / 英国 / 美国","英语 / 萨米语","塞尔希奥·巴勃罗斯,卡洛斯·马丁内斯·洛佩斯","喜剧,动画,冒险","J·K·西蒙斯,詹森·舒瓦兹曼,拉什达·琼斯,琼·库萨克,诺曼·麦克唐纳徳,威尔·萨索,塞尔希奥·巴勃罗斯,米拉·布雷纳,内达·玛格丽特·拉巴,悉尼·布朗,泰迪·布鲁姆,艾玛·香农,肯德尔·卓依,朱利安·赞恩,阿曼达·菲莉普森,芬·卡尔,塔克·米克,海莉·赫尔米达,杰登·贝滕古","2019-11-08(西班牙/英国)","8.7","48774","96分钟","https://movie.douban.com/subject/26858510/"
"26862055","俘虏国度 Captive State","2019","美国","英语","鲁伯特·瓦耶特","科幻,惊悚","约翰·古德曼,艾什顿·桑德斯,乔纳森·梅杰斯,维拉·法米加,凯文·杜恩,詹姆斯·兰索恩,阿兰·卢克,玛德琳·布鲁尔,机关枪凯利,凯文·J·奥康纳,本·丹尼尔斯,凯特琳·埃瓦尔德,D·B·斯威尼,瑞内·L·莫雷诺,珊农·克奇兰,琪琪·莱恩,马克·格拉佩,丹尼·高德林,简·巴克斯特·米勒,赛勒斯·亚历山大,伊立沙·弗雷丁,莉茲·丽,巴尔巴拉·伊丽莎白·马莱斯基,鲁斯·帕萨雷拉","2019-03-15(美国)","5.9","3509","109分钟","https://movie.douban.com/subject/26862055/"
"26863060","愤怒的小鸟2 The Angry Birds Movie 2","2019","芬兰 / 美国","英语","图鲁普·范·奥尔曼","喜剧,动画,冒险","杰森·苏戴奇斯,比尔·哈德尔,乔什·加德,丹尼·麦克布莱德,彼特·丁拉基,妮琪·米娜,斯特林·K·布朗,莱斯莉·琼斯,奥卡菲娜,蕾切尔·布鲁姆,扎克·伍兹,欧赫尼奥·德尔维斯,里尔·莱尔·哈瓦瑞,德芙·卡梅隆,贝克·班尼特,布鲁克琳·普林斯,阿尔玛·瓦萨诺,菲丝·玛格丽特·基德曼-厄本,桑迪·萝丝·厄本,吉妮西丝·坦尼翁","2019-08-16(中国大陆)","6.9","41838","96分钟","https://movie.douban.com/subject/26863060/"
"26868553","深夜食堂","2019","中国大陆","汉语普通话","梁家辉","剧情","梁家辉,魏晨,焦俊艳,郑欣宜,张艺上,金世佳,金燕玲,冯淬帆,张立,梁靖康,杜雨宸,王靖雯,邓超,杨祐宁,彭于晏,刘涛,张一白,陈建州,郝平,蒋雯丽,吴廷烨","2019-08-30(中国大陆)","4.9","31711","90分钟","https://movie.douban.com/subject/26868553/"
"26871669","如影随心","2019","中国大陆","汉语普通话","霍建起","剧情,爱情","陈晓,杜鹃,王嘉,马苏,华少,谢依霖,关晓彤,高晓攀,赵震,庞奕欣,侯佳伟,王毅凡","2019-04-19(中国大陆)","4.7","21694","96分钟","https://movie.douban.com/subject/26871669/"
"26871906","灰猎犬号 Greyhound","2020","美国 / 加拿大 / 中国大陆","英语","亚伦·施耐德","剧情,战争","汤姆·汉克斯,斯蒂芬·格拉汉姆,伊丽莎白·苏,迈克尔·本茨,罗布·摩根,大卫·马尔登那多,吉米·坦顿,马特·赫尔姆,汤姆·布里特尼,曼努埃尔·加西亚-鲁尔福,特拉维斯·普里兹比尔斯基,杰里米·丹尼尔·麦登,戴文·德鲁伊,特拉维斯·昆汀,威尔·普伦,乔什·维金斯,迈克尔·卡罗洛,凯莱布·J·塔格德,格雷森·拉塞尔,杰夫·阿德勒,戴夫·戴维斯,李·诺里斯,切特·汉克斯,卡尔·格洛斯曼,马修·祖克,B·马丁·威廉姆斯,乔恩·多纳休,伊恩·詹姆斯·科里特,马克西米利安·奥辛斯基,托马斯·克莱舒曼","2020-07-10(美国)","7.8","102725","91分钟","https://movie.douban.com/subject/26871906/"
"26875285","新奇士家族 썬키스트 패밀리","2017","韩国","韩语","金芝慧","剧情,喜剧,家庭","朴熙顺,陈庆,黄雨瑟惠,尹宝拉,张成范,李高恩","2019-03-27(韩国)","5.1","267","105分钟","https://movie.douban.com/subject/26875285/"
"26884354","狮子王 The Lion King","2019","美国","英语 / 科萨语","乔恩·费儒","剧情,动画,冒险","唐纳德·格洛弗,阿尔法·伍达德,詹姆斯·厄尔·琼斯,切瓦特·埃加福,科甘-迈克尔·凯,塞斯·罗根,比利·艾希纳,碧昂丝,埃里克·安德烈,弗洛伦丝·卡松巴,约翰·卡尼,约翰·奥利弗,艾米·塞德丽丝","2019-07-12(中国大陆)","7.2","335277","118分钟","https://movie.douban.com/subject/26884354/"
"26885074","叶问4：完结篇 葉問4：完結篇","2019","中国大陆 / 中国香港","粤语 / 英语 / 汉语普通话","叶伟信","剧情,动作","甄子丹,吴樾,吴建豪,斯科特·阿金斯,李宛妲,郑则仕,陈国坤,敖嘉年,高战,叶禾,熊黛林,罗莽,刘敬宇,史蒂文·达兹","2019-12-20(中国大陆)","6.8","274619","107分钟","https://movie.douban.com/subject/26885074/"
"26887069","祖孙大战 The War with Grandpa","2020","美国 / 英国 / 加拿大","英语","蒂姆·希尔","剧情,喜剧,家庭","罗伯特·德尼罗,乌玛·瑟曼,劳拉·马兰洛,简·西摩,克里斯托弗·沃肯,科林·福特,罗伯·里格尔,切奇·马林,奥克斯·费格雷,德鲁·谢伊德,维罗妮卡·阿利奇诺,T·J·麦吉本,肯德里克·克罗斯,胡利奥塞萨尔·查韦斯,詹姆斯·马丁·凯利,盖奇·劳森,康纳·默多克,伊萨克·克拉顿,莉迪亚·斯蒂斯林格","2020-08-27(乌克兰)","6.2","1661","94分钟","https://movie.douban.com/subject/26887069/"
"26888080","少女地球守护者 IO","2019","美国","英语","乔纳森·赫尔伯特","科幻","玛格丽特·库里,安东尼·麦凯,丹尼·赫斯顿,蒂根·约翰逊","2019-01-18(美国)","4.8","1666","96分钟","https://movie.douban.com/subject/26888080/"
"26889600","迷妹罗曼史","2021","中国大陆","汉语普通话","秦鹏","喜剧,爱情","闫妮,盛一伦,于小彤,郭姝彤,周冬雨,魏晨,秦海璐,黄觉,刘循子墨,柯达","2021-05-28(中国大陆)","2.9","1799","90分钟","https://movie.douban.com/subject/26889600/"
"26891256","阿拉丁 Aladdin","2019","美国","英语","盖·里奇","爱情,歌舞,奇幻,冒险","梅纳·玛索德,娜奥米·斯科特,威尔·史密斯,马尔万·肯扎里,纳维德·内加班,纽曼·阿卡,艾伦·图代克,比利·马格努森,纳西姆·帕杜雷德,卡米尔·雷米泽斯基,乔伊·安沙,贾格·帕特尔,贝恩·科拉科,凯西·克莱尔,威尔·布拉格罗夫,希滕·珀泰尔,阿米尔·鲍特罗斯,埃里克·可可,弗兰·塔格,阿玛尔·阿达蒂亚,乔丹·A·纳什,通恰伊·古奈什,塞尔哈特·梅汀,凯文·马塔迪恩,保利娜·博内瓦,塔希尔·布尔汉,亚当·柯林斯","2019-05-24(美国/中国大陆)","7.4","293079","128分钟","https://movie.douban.com/subject/26891256/"
"26892558","叛徒 Il traditore","2019","意大利 / 法国 / 巴西 / 德国","意大利语","马可·贝洛基奥","剧情,传记,犯罪","皮耶尔弗兰切斯科·法维诺,马丽娅·费尔南达·康基多,路易吉·洛·卡肖,福斯托·鲁索·阿莱西,尼诺·波尔齐奥,Alessio Praticò,Gabriele Arena,法比齐奥·费拉卡尼,Jacopo Garfagnoli,Patrick Simons,Marco Gambino,Calì Nicola,Goffredo Maria Bruno,Massimiliano Ubaldi,Marilina Marino,Nunzia Lo Presti,玛丽亚·阿马托","2019-05-23(意大利/戛纳电影节)","7.2","6713","153分钟","https://movie.douban.com/subject/26892558/"
"26897885","芬奇 Finch","2021","美国","英语","米格尔·萨普什尼克","剧情,科幻","汤姆·汉克斯,卡赖伯·兰德里·琼斯,希默斯,洛拉·玛汀内斯-康宁安,玛丽·瓦根曼,Oscar Avila","2021-11-05(美国)","8.4","170785","115分钟","https://movie.douban.com/subject/26897885/"
"26900949","天使陷落 Angel Has Fallen","2019","美国","英语","里克·罗曼·沃夫","动作,惊悚,犯罪","杰拉德·巴特勒,费雷德里克·施密特,丹尼·赫斯顿,罗奇·威廉姆斯,派珀·佩拉博,兰斯·莱迪克,奥利·普费弗,摩根·弗里曼,贾丝明·海德,伊恩·波特,迈克尔·兰德斯,马克·阿诺德,凯瑞·莎勒,蒂姆·布雷克·尼尔森,斯图尔特·麦克奎里,Katya Bakat,贾达·萍克·史密斯,约瑟夫·米尔森,萨皮尔·阿苏拉,布菲·戴维斯,马克·史密斯,马丁·贝尔曼,格雷格·奥维斯,克里斯·勃朗宁,布伦丹·凯利,海莉·毕晓普,尼克·诺特,安东尼奥·巴斯托夫,乔治娅·古德曼,米迦勒·博迪,阿塔纳斯·斯雷布雷夫,内森·库珀,索菲娅·德尔·皮佐,保罗·布莱克维尔,泰·赫尔利,乔蕾·科斯,布莱恩·拉金,凯文·马塔迪恩,劳拉·马塔沙,贾格·帕特尔,弗拉基米尔·普京,黛博拉·洛克,伯纳多·桑托斯,阿图尔·夏尔马","2019-12-31(中国大陆)","6.0","46062","121分钟","https://movie.douban.com/subject/26900949/"
"26903822","卡彭 Capone","2020","加拿大 / 美国","英语 / 意大利语","乔什·特兰克","剧情,传记,犯罪","汤姆·哈迪,琳达·卡德里尼,马特·狄龙,凯尔·麦克拉克伦,杰克·劳登,诺尔·费舍,吉诺·卡法雷利,阿尔·萨皮恩扎,凯瑟琳·纳杜奇,埃德加·阿雷拉,韦恩·佩雷,梅森·古乔内,佩蒂·布林德利,大卫·瓦克斯,乔恩·亚瑟,朱莉娅·霍特,Sue-Lynn Ansari,Tilda Del Toro,Jhemma Ziegler,Rebecca Chulew","2020-05-12(美国)","5.3","3441","103分钟","https://movie.douban.com/subject/26903822/"
